video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count,status,cluster
JDIUb3h1b7E,Tulsi Gabbard's Yoga Day Speech at UN Headquarters,Tulsi Gabbard,20150623,300.0,82699,v1,Tulsi Gabbard,,https://www.youtube.com/watch?v=JDIUb3h1b7E,"Tulsi was a Special Guest at the celebration of International Yoga Day at the UN Headquarters in New York on Jun 21, where she spoke, along with UN Secretary General Ban Ki-moon, India’s Minister of External Affairs Sushma Swaraj, and India’s UN Ambassador Asoke Mukerji. Her UN remarks were broadcast live in Times Square! She and other leaders also went to address a crowd in Times Square where over 30,000 people practiced yoga throughout the day.",True,1776.0,transcript_available,1
n5TVO7Cyd9c,"Inspirational Interview with Yoga Teacher and Kore Movement CEO, Jennifer Glass",Yoga Lifestyles,20161021,487.0,495,v1,Yoga Lifestyles,9.0,https://www.youtube.com/watch?v=n5TVO7Cyd9c,"Jen is on a mission to bring Wellness to the World™. Born and raised in Leawood, KS with roots in Laguna Beach, CA, Jen is the Owner and CEO of KORE MOVEMENT. She spearheads client partnerships and the KORE MOVEMENT Team. As a hobby she adores teaching Yoga for Kids and Private Yoga Lessons in Kansas City. She currently serves as Vanity Fair’s lucy Activewear National Yoga Ambassador. Her 15+ years of training in ballet, jazz, and martial arts has laid a foundation of movement in her life, which led her to be certified in Pilates and Yoga. She has her 300hr RYT with more than 1,000 teaching hours and is in the process of acquiring her 500hr RYT in Los Angeles, CA. Be sure to follow her on her social media channels:

Instagram: https://www.instagram.com/jenniferglass/
Facebook: https://www.facebook.com/jenniferglassyoga/
Twitter: https://twitter.com/jenglassyoga

Subscribe to my YouTube channel by clicking above!

Get my Free Guide:
FREE DOWNLOAD of “The Guide to Raw Food Detox”: 
http://bit.ly/iDetoxGuide

Includes: 
- 10 Tips for Total Detox
- Secrets to Raw Food Detox 
- Ways to Improve your total Yoga Lifestyle 
- Recipes and much more!

Stay connected~
Facebook: https://www.facebook.com/yogalifestyles/
Instagram: https://www.instagram.com/yoga_lifestyles/
Twitter: https://twitter.com/yoga_lifestyles
Pinterest: https://www.pinterest.com/yoga_lifestyles/",True,3576.0,transcript_available,1
6tCRnISpRVo,Can stress affect your yoga class?,Yoga Factory Online Classes,20160123,104.0,145,v1,Yoga Factory Online Classes,3.0,https://www.youtube.com/watch?v=6tCRnISpRVo,Dr. Steve Saltzman explains how stress from outside the yoga room can affect your yoga classes from day to day.,True,673.0,transcript_available,1
G02TTum6JT8,Integrative Medicine – Gentle Yoga Patient Testimonial,UF Health,20160707,145.0,823,v1,UF Health,6.0,https://www.youtube.com/watch?v=G02TTum6JT8,"Retired teacher, Paula Barrett, discusses how the yoga classes offered at UF Health through the Integrative Medicine program positively affected her life at a time when she needed it the most.",True,989.0,transcript_available,1
WMFphvkfX1E,"M1F MoDRN Introduction: ""Green Chemistry's Role in Sustainability""",YaleCourses,20150720,851.0,6028,v1,YaleCourses,58.0,https://www.youtube.com/watch?v=WMFphvkfX1E,"In this module, Prof. Anastas introduces the concept of green chemistry, its principles and explains why using green chemistry can lead to fundamental changes and a sustainable world.",True,6166.0,transcript_available,0
14z7QKI0f6s,1st International Yoga Day 2015 - LIVE,Doordarshan National,20150621,5025.0,69885,v1,Doordarshan National,580.0,https://www.youtube.com/watch?v=14z7QKI0f6s,"The first International Yoga Day is being celebrated across the world on Sunday with Prime Minister Narendra Modi presiding over a record gathering of 35,000+ Yoga enthusiasts who will perform asanas at a ceremonial road in Delhi.
The Social Media team of Doordashan live-streaming this event - Ananya Banerjee (Media Consultant), Arjun Mehto (Senior Content Manager), Jasvinder Singh (Engineer).",True,23890.0,transcript_available,2
RGsBun5NKJw,Acting PM opens Swami Vivekananda Technical Center.,FijiGovernment,20161115,83.0,104,v1,FijiGovernment,,https://www.youtube.com/watch?v=RGsBun5NKJw,,True,43.0,transcript_available,1
pVpQ0sMPXvs,Samyama  Academy of Yoga,Samyama Yoga,20160301,97.0,787,v1,Samyama Yoga,25.0,https://www.youtube.com/watch?v=pVpQ0sMPXvs,,True,492.0,transcript_available,1
WXuj8s3xYo8,Nishulk Yog Chikitsha and Dhyan Shivir |  International Yoga Day | 17-21 June 2016,Bharat Swabhiman,20160608,167.0,379,v1,Bharat Swabhiman,3.0,https://www.youtube.com/watch?v=WXuj8s3xYo8,"Visit us on

Website:
https://www.bharatswabhimantrust.org

YouTube :
https://www.youtube.com/user/TheBHARATSWABHIMAN
https://www.youtube.com/user/acharyabalkrisha
https://www.youtube.com/user/patanjaliayurveda

Facebook:
https://www.facebook.com/swami.ramdev
https://www.facebook.com/bharatswabhimanrtrust;
https://www.facebook.com/AcharyaBalkrishanJi

Follow us on Twitter: 
https://twitter.com/yogrishiramdev
https://twitter.com/bst_official",True,958.0,transcript_available,4
ZFuazWOx7eQ,FBC News Breaks Na vakaleleka 25 02 16,FBC TV,20160225,271.0,224,v1,FBC TV,,https://www.youtube.com/watch?v=ZFuazWOx7eQ,,True,27.0,transcript_available,7
MniPdncacTM,Inauguration of the Exhibition on Yoga at UN || IDY 2018,India at United Nations,20180619,88.0,488,v1,India at United Nations,6.0,https://www.youtube.com/watch?v=MniPdncacTM,"Glimpses from the Inauguration of the Exhibition on Yoga at United Nations, 18 June 2018",True,16.0,transcript_available,7
y9yZYylDQ4I,Día Internacional del yoga YOGA 2,Boulahfa MImoun Abdel-lah,20150721,453.0,196,v1,Boulahfa MImoun Abdel-lah,3.0,https://www.youtube.com/watch?v=y9yZYylDQ4I,Día intrnacional de YOga Salamanca 2015,True,3743.0,transcript_available,3
vyuVgYsUY24,Be an enforcer of Road Safety today!,LTA Fiji,20160322,45.0,469,v1,LTA Fiji,3.0,https://www.youtube.com/watch?v=vyuVgYsUY24,Text in any road offenders to the number #582 to avoid further accidents and reckless drivers.,True,296.0,transcript_available,1
S7Xj2DjSAOo,Common Yoga Protocol,Embassy of India Belgrade,20190604,3152.0,1635,v1,Embassy of India Belgrade,27.0,https://www.youtube.com/watch?v=S7Xj2DjSAOo,Common Yoga Protocol  with Serbian subtitles (2019),True,10987.0,transcript_available,6
lhw5-pJoPNk,PM’s address at the mass yoga demonstration event at Rajpath on First International Yoga Day,Bharatiya Janata Party,20150622,573.0,415,v1,Bharatiya Janata Party,12.0,https://www.youtube.com/watch?v=lhw5-pJoPNk,"June 21, 2015: PM Shri Narendra Modi’s address at the mass yoga demonstration event at Rajpath, on the occasion of First International Yoga Day.

Subscribe -
http://www.youtube.com/user/bjp4india?sub_confirmation=1



Join us online at http://www.bjp.org/membership.

Donate at http://www.bjp.org/make-a-donation 

Get latest updates via :
• Twitter    -       http://www.twitter.com/BJP4India
• Facebook  -    http://www.facebook.com/bjp4india
• Instagram -    http://instagram.com/bjp4india

• Yuva TV at Twitter  -    http://www.twitter.com/YuvaiTV
• BJP Live internet TV -   http://www.yuva4india.tv/",True,2161.0,transcript_available,4
hnjw5VT6Wvo,Music Masti,Fiji One,20150908,30.0,430,v1,Fiji One,2.0,https://www.youtube.com/watch?v=hnjw5VT6Wvo,,True,129.0,transcript_available,3
Hxjvyc8FGDU,International Yoga Day 2023 | Yoga Day 2023 Theme #idy2023,Fact Navigate,20230608,175.0,622,v1,Fact Navigate,15.0,https://www.youtube.com/watch?v=Hxjvyc8FGDU,"This video is on international yoga day 2023 or simply yoga Day 2023 and is based on theme for #idy2023 which is #haranganyoga #vasudhaivakutumbakam #yogaforvasudhaivakutumbakam

If you like this video then don't forget to check out other useful videos on our channel. Thank you so much for visiting. Stay happy, stay safe :)

Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.

#internationalyogaday2023
#internationaldayofyoga2023
#internationalyogaday2023theme
#yogaday2023theme
#yogaday2023
#yogadaycelebration 
#idy2023",True,1046.0,transcript_available,4
dPGr8P5zcsE,"International Yoga Day 2018 in Moscow, Russia.",RUSSI WALA,20180716,274.0,562,v1,RUSSI WALA,18.0,https://www.youtube.com/watch?v=dPGr8P5zcsE,"( Indian Ambassador to Russian Federation - Full Speech)
4th International Yoga Day celebrated in Moscow which was organised by Indian National Cultural centre SITA and The Indian Embassy, Russia collectively.",True,512.0,transcript_available,4
AfsPHp8fmV8,Chief Electoral Officer E. K. Majhi speaks to media,MediaoneTV Live,20160304,275.0,524,v1,MediaoneTV Live,1.0,https://www.youtube.com/watch?v=AfsPHp8fmV8,"more news: www.mediaonetv.in
watch live: www.mediaonetv.in/watch",True,2123.0,transcript_available,1
PoHxH7BWxig,"The Second Health Working Group Meeting, representatives from member nations practicing yoga",Ministry of Ayush,20230418,20.0,791,v1,Ministry of Ayush,25.0,https://www.youtube.com/watch?v=PoHxH7BWxig,"On the second day of the 2nd Health Working Group (HWG) conference, which is being held in Goa under India’s G20 leadership, representatives from member nations took part in the morning yoga practice.

The Second Health Working Group Meeting will be held till 19th April 2023.

#UniversalHealthCoverage #Yoga #IDY2023 #G20India",True,7.0,transcript_available,5
Tc2elWuujqw,International Day Of Yoga - UAE #DubaiYoga,ZeeCinemaME,20150615,30.0,190,v1,ZeeCinemaME,2.0,https://www.youtube.com/watch?v=Tc2elWuujqw,"Zee Entertainment along with the the Indian Consulate UAE proudly brings to you the first ""International Yoga Day"" on 21st June at Al Wasl Football Ground, Dubai!",True,142.0,transcript_available,4
7zGVGDZPxxA,Prenatal Yoga - 45 minute class,iShine Yoga & Wellness,20160629,3141.0,2798,v1,iShine Yoga & Wellness,26.0,https://www.youtube.com/watch?v=7zGVGDZPxxA,"Join genevieve for a 45 minute all-levels Prenatal Yoga Class.  

www.ishineyoga.com
2016 - all rights reserved",True,14537.0,transcript_available,6
DbDjQLqC8zs,Great Falls Yoga Mala & Wellness Fair,WMTW-TV,20150412,163.0,82,v1,WMTW-TV,,https://www.youtube.com/watch?v=DbDjQLqC8zs,"Yoga for all abilities and levels will be available Sunday at the Great Falls Yoga Mala and Wellness Fair in Lewiston. WMTW News 8's Morgan Sturdivant talks with an instructor and organizer of the event. Subscribe to WMTW on YouTube now for more: http://bit.ly/1lLKmoE 

 Get more Portland news: http://www.wmtw.com/ 
 Like us: http://www.facebook.com/wmtwtv 
 Follow us: http://twitter.com/WMTWTV 
 Google+: http://plus.google.com/+WMTWNews8",True,366.0,transcript_available,1
LbrX6tZ0Ovg,yoga day in nyk varanasi,Nehru Yuva Kendra Varanasi,20150814,31.0,36,v1,Nehru Yuva Kendra Varanasi,,https://www.youtube.com/watch?v=LbrX6tZ0Ovg,,True,193.0,transcript_available,2
C12o2Cwl_u0,Yoga Chair Pose for Balance and Fall Prevention,Ann Swanson Wellness,20160603,249.0,2000,v1,Ann Swanson Wellness,28.0,https://www.youtube.com/watch?v=C12o2Cwl_u0,"Sign up for my newsletter for insights on wellness—from yoga and meditation to tai chi & beyond: https://www.annswansonwellness.com/
  
--- 

📌 Order _Meditation for the Real World_ book with bonuses: https://www.meditationfortherealworld.com

📌 Order _SCIENCE OF YOGA_ book with bonuses: https://scienceof.yoga

---

Ann Swanson is an international best-selling author of _SCIENCE OF YOGA_ and _Meditation for the Real World,_ with over 500,000 copies sold worldwide in 15+ languages. She has a Master of Science in Yoga Therapy, is a licensed massage therapist, and a Tai Chi for Health instructor who studies with Dr. Paul Lam.

---

Subscribe here: https://www.youtube.com/user/flexiblewellness?sub_confirmation=1",True,1984.0,transcript_available,1
ymymYY2d-Bs,Fiji TV: Fiji One Promo for New Year's Eve (2014),Brendon Agpasa,20161230,29.0,277,v1,Brendon Agpasa,2.0,https://www.youtube.com/watch?v=ymymYY2d-Bs,Join US on Fiji One on New Year's Eve from December 31 2014 is the New Year's Eve's 2015 countdown to Fiji TV.,True,102.0,transcript_available,1
w9wacV68ScE,International Day of Yoga 2023 | Yoga for Vaisudhaiva Kutumbakam | IDY2023 | Surya Namaskar |,Aaradhya Chatterjee,20230620,44.0,941,v1,Aaradhya Chatterjee,26.0,https://www.youtube.com/watch?v=w9wacV68ScE,"""Yoga works miraculously. The only thing is, you have to do it."" International Yoga Day 2023 theme is “Yoga for Vaisudhaiva Kutumbakam”

***********************************

#YogaforVaisudhaivaKutumbakam #InternationalDayofYoga2023 #IDY2023 #HarAnganYoga #YogaMyPride #YogaBharatMala #YogaOceanRing
#IDY2023 #YogaForHumanity #internationaldayofyoga
#internationalyogaday2023 #yogaposes #worldyogaday #worldyogaday2023 #yogaforlife#MinistryofAyush #yogaforwellness #happyinternationalyogaday #yogainspiration #easyyogaposes #yogaathome #yogaday #yogapractice #yogadaily #bewithyogabeathome #yogagirl #yogaeveryday #yogalove #yogastretch #yogaispeace #yogaisgood #letsdoyoga

***********************************

Keep supporting and shower your love 💖 and best wishes 🙏

🧡 Like 🧡
💚 Share this video 💚
💙 SUBSCRIBE to my channel 💙
💛 Click on the bell 🔔 icon for updates 💛

Follow me on Instagram 🔽
http://instagram.com/aaradhya_chatterjee/

*********************************

Copyright Infringement not intended.

**WE DONOT OWN THE COPYRIGHTS TO THE MUSIC USED IN THIS VIDEO**

*********************************",True,8.0,transcript_available,5
3u156-yCTbU,PM Shri Narendra Modi compares Yoga with Music,International Day of Yoga,20150708,84.0,57,v1,International Day of Yoga,2.0,https://www.youtube.com/watch?v=3u156-yCTbU,"PM Shri Narendra Modi says that as the musical instruments are tuned before they are played so that they produce beautiful sound the Human Body too has to be tuned before we get on with our daily chores. This is where Yoga comes in. Yoga puts the Body in composure and the Mind in composition just like a musician tunes his instrument. It is a necessary discipline that one has to follow to produce good music, even if it the music of life.",True,373.0,transcript_available,1
FM7tEqDSAIo,PM Modi launches yoga microsite in the wake of June 21 Yoga Day,Oneindia News,20150610,79.0,199,v1,Oneindia News,,https://www.youtube.com/watch?v=FM7tEqDSAIo,"Prime Minister Narendra Modi on Wednesday unveiled a new microsite dedicated to the International Yoga Day that his government plans to observe in a grand manner on June 21. The microsite, a part of the external affairs ministry’s website, provides details about programmes to be conducted across the world on yoga day and later. June 21 was named the International Yoga Day by the UN following support from 177 countries. Modi will lead ministers and bureaucrats in performing yoga at Delhi’s Rajpath. The Indian Army too is drawing up extensive programmes to observe the day.",True,677.0,transcript_available,4
AefxKKTqv5I,"International Yoga Day, Philadelphia",Infinity Foundation Official,20160625,1149.0,3874,v1,Infinity Foundation Official,153.0,https://www.youtube.com/watch?v=AefxKKTqv5I,"Join me for my fb LIVE Broadcasts
Follow me on facebook.com/RajivMalhotra.Official

 fb LIVE 9",True,7866.0,transcript_available,1
tv95dQ14_Ic,Peace,Sabreezysabreezy Sea123,20151004,7.0,27,v1,Sabreezysabreezy Sea123,,https://www.youtube.com/watch?v=tv95dQ14_Ic,Yoga,True,6.0,transcript_available,5
rcSz2VMCCKU,Make Yoga a mass movement: PM Narendra Modi,DD News,20150602,34.0,249,v1,DD News,,https://www.youtube.com/watch?v=rcSz2VMCCKU,Make Yoga a mass movement: PM Narendra Modi,True,269.0,transcript_available,4
-1eIiYUBnNY,International Yoga Day to Be Celebrated Tuesday,Associated Press,20160620,59.0,430,v1,Associated Press,15.0,https://www.youtube.com/watch?v=-1eIiYUBnNY,"Subscribe for more Breaking News: http://smarturl.it/AssociatedPress

Thousands of New Delhi residents are gearing up for the second International Yoga Day to be celebrated on June 21. (June 20)

The Associated Press is the essential global news network, delivering fast, unbiased news from every corner of the world to all media platforms and formats.
AP’s commitment to independent, comprehensive journalism has deep roots. Founded in 1846, AP has covered all the major news events of the past 165 years, providing high-quality, informed reporting of everything from wars and elections to championship games and royal weddings. AP is the largest and most trusted source of independent news and information.
Today, AP employs the latest technology to collect and distribute content - we have daily uploads covering the latest and breaking news in the world of politics, sport and entertainment. Join us in a conversation about world events, the newsgathering process or whatever aspect of the news universe you find interesting or important. Subscribe: http://smarturl.it/AssociatedPress

http://www.ap.org/
https://plus.google.com/+AP/
https://www.facebook.com/APNews
https://twitter.com/AP",True,447.0,transcript_available,4
Hhu0XG8nyZw,Passengers onboard practice yoga prior to International Yoga Day | India | News7 Tamil,News7 Tamil,20150620,45.0,667,v1,News7 Tamil,1.0,https://www.youtube.com/watch?v=Hhu0XG8nyZw,"NEWS7 TAMIL
Passengers onboard practice yoga prior to International Yoga Day | India | News7 Tamil 

http://www.NS7.tv

facebook: http://fb.com/News7Tamil
twitter: http://twitter.com/News7Tamil



News 7 Tamil Television, part of Alliance Broadcasting Private Limited, is rapidly growing into a most watched and most respected news channel both in India as well as among the Tamil global diaspora. The channel’s strength has been its in-depth coverage coupled with the quality of international television production.",True,200.0,transcript_available,1
aFcZReES734,Sahaj Samdhi  meditation - Laos,Ashish Kumar,20190327,160.0,32,v1,Ashish Kumar,1.0,https://www.youtube.com/watch?v=aFcZReES734,Sahaj Samdhi  meditation,True,1042.0,transcript_available,1
w3oYX7jaC1w,Acharya Pratishtha: Here are effective Yoga postures to fight Spondylitis,ABP NEWS,20151005,108.0,1380,v1,ABP NEWS,15.0,https://www.youtube.com/watch?v=w3oYX7jaC1w,"Acharya Pratishtha: Here are effective Yoga postures to fight Spondylitis


For latest breaking news, other top stories log on to:  http://www.abplive.in & http://www.youtube.com/abpnewsTV 🔴Watch ABP News Live 24/7 https://www.youtube.com/watch?v=nyd-xznCpJc",True,733.0,transcript_available,2
-nhi-zvx3ms,"Our next Niyama.... Self discipline, tapas",Hilltop Yoga,20150923,35.0,89,v1,Hilltop Yoga,,https://www.youtube.com/watch?v=-nhi-zvx3ms,With Sarah,True,296.0,transcript_available,1
NJBogtJh9T0,Ilaignar Ani - International Yoga Day : Compulsion or Pride - (21/6/2015),Thanthi TV,20150621,2831.0,2079,v1,Thanthi TV,26.0,https://www.youtube.com/watch?v=NJBogtJh9T0,"Ilaignar Ani - International Yoga Day : Compulsion or Pride - Watch the Debate from Youngsters Point of View (21/6/2015) - Thanthi TV

Catch us LIVE @ http://www.thanthitv.com/
Follow us on - Facebook @ https://www.facebook.com/ThanthiTV
Follow us on - Twitter @ https://twitter.com/thanthitv",True,436.0,transcript_available,1
Kj0q3SRUM1A,Yoga is a Way of Life - Story Board Part 03,NTV Telugu,20150130,462.0,161,v1,NTV Telugu,,https://www.youtube.com/watch?v=Kj0q3SRUM1A,"Watch : Yoga is a Way of Life - Story Board Part 03
► Subscribe to NTV News Channel: http://goo.gl/75PJ6m
► Like us on Facebook: http://www.facebook.com/NtvTelugu
► Follow us on Twitter At : http://www.twitter.com/ntvteluguhd
► Circle us on NTV News Channel G+: http://goo.gl/sJy2d8",True,2533.0,transcript_available,1
BoW7txckm88,Thousands Participate in Yoga Day Rehearsal at Rajpath,InKhabar Official,20150619,211.0,155,v1,InKhabar Official,1.0,https://www.youtube.com/watch?v=BoW7txckm88,"Thousands of participants today descended on Rajpath to perform various 'asanas' during a rehearsal for the International Yoga Day on Sunday. Officials of AYUSH Ministry which is the coordinating ministry for the event said that around 12,000 participants, comprising students from various schools, NCC cadets and others performed yoga asanas as per the common yoga protocol. The rehearsal started at 7 am and concluded at 7:33 am which was also the schedule for the June 21 event. 23 giant LED screens had been put up at the Rajpath for the participants to see the asanas.

Connect with us on Social platform at: https://www.facebook.com/Inkhabar
Connect with us on Social platform at: https://twitter.com/Inkhabar
Subscribe to our You Tube channel: https://www.youtube.com/user/itvnewsindia
http://www.inkhabar.com/",True,1749.0,transcript_available,4
o5y-RR-OqjU,Kaivalyadhama bemutatása 1.   (2016.04.26.),Magyar Jóga Akadémia,20160429,6585.0,93,v1,Magyar Jóga Akadémia,1.0,https://www.youtube.com/watch?v=o5y-RR-OqjU,,True,12061.0,transcript_available,7
n6HfFdQvkws,Yoga endorsment by celebrity-AMITABH BACHCHAN HINDI,Ministry of Ayush,20150615,34.0,10233,v1,Ministry of Ayush,89.0,https://www.youtube.com/watch?v=n6HfFdQvkws,,True,105.0,transcript_available,2
ipitZ_o2ut4,How to do mountain pose.,Cleveland Clinic,20150818,14.0,168789,v1,Cleveland Clinic,1150.0,https://www.youtube.com/watch?v=ipitZ_o2ut4,"For more yoga poses to start your day, please visit https://cle.clinic/3tszsKl

Alignment Points: Stand tall with feet parallel and relax your tailbone down for a neutral pelvis. Lift up through the spine. Tuck your chin in slightly, and keep your head balanced over your shoulders.

Benefits of Pose: Increases awareness of posture overall. Lengthens the entire spine. Can help improve balance when practiced with eyes closed.

Demonstrated by Judi Bar, Yoga Program Manager for Cleveland Clinic.

If you liked the video hit like and subscribe for more!
#clevelandclinic #shorts #yoga #mountainpose",True,112.0,transcript_available,1
cyUhWpbpho8,Best Buy Wellness Zone Trainer Tip- Nasal Drainage Yoga Postures,Best Buy Wellness Zone,20150106,182.0,194,v1,Best Buy Wellness Zone,1.0,https://www.youtube.com/watch?v=cyUhWpbpho8,Learn four yoga postures to help with your stuffy nose during cold and flu season!,True,1475.0,transcript_available,6
JQrbuY71kpM,Department of Legal Affairs scam call,oldschool64bus,20150114,73.0,1618,v1,oldschool64bus,3.0,https://www.youtube.com/watch?v=JQrbuY71kpM,"Sounds like a scam to me, dont think I'll be calling Nick Walker back at (909) 237-9965 anytime soon.",True,367.0,transcript_available,1
K250wjFz26w,Yoga Moves MS,WXYZ-TV Detroit | Channel 7,20161114,195.0,668,v1,WXYZ-TV Detroit | Channel 7,5.0,https://www.youtube.com/watch?v=K250wjFz26w,"Yoga Moves MS
◂


WXYZ 7 Action News is metro Detroit's leading source for breaking news, weather warnings, award-winning investigative reports, sports and entertainment.

WXYZ 7 Action News is Detroit's breaking news and weather leader. Channel 7 - on-air, online at WXYZ.com and always Taking Action for You.

For more download the WXYZ mobile app:

iPhone: http://bit.ly/iOS-wxyz
Android: http://bit.ly/wxyzplay",True,1871.0,transcript_available,1
d5rD6w6zgpQ,First International Day of Yoga,Chandru Mahtani,20150930,841.0,46,v1,Chandru Mahtani,1.0,https://www.youtube.com/watch?v=d5rD6w6zgpQ,"Presentation of Yoga Fundamentals by Mr. Chandru Mahtani on 21st
June 2015 at SMX Convention Hall,SM Aura,Manila, Philippines.",True,3071.0,transcript_available,6
Ntf9bQiO1p0,Goin’ To The Lake: Paddleboard Yoga In Cumberland,WCCO - CBS Minnesota,20150814,188.0,493,v1,WCCO - CBS Minnesota,2.0,https://www.youtube.com/watch?v=Ntf9bQiO1p0,"Idlewild Outfitters took Frank and Amelia out Friday for an unusual kind of yoga!
WCCO 4 News At 6 – August 14, 2015",True,1968.0,transcript_available,0
RoH7XBJqEdI,Patanjali's Yoga-sutra,Patanjalis Yoga-sutra,20191209,190.0,18582,v1,Patanjalis Yoga-sutra,71.0,https://www.youtube.com/watch?v=RoH7XBJqEdI,This is a new channel dedicated to Patanjali's Yoga-sutra with translation & commentary by Acharya das.  WATCH HERE https://www.youtube.com/watch?v=L_eZQwnYtfY&list=PLuVDse5Bajdna2TA9T0fLfA7w-o0tV1tG,True,598.0,transcript_available,1
CX6ZvR2TJmM,yoga for peace - extreme body shaping,Yoga for Peace,20150723,86.0,459,v1,Yoga for Peace,5.0,https://www.youtube.com/watch?v=CX6ZvR2TJmM,"Diese einfachen Übungen bringen jeden in Form. 

Yogis: Fango Paraffin, Berinika, Laura Kraeusel Ton: Mariebyrdland, Kamera/Schnitt: Ben Jones",True,386.0,transcript_available,1
yJmMYPRU_UI,Patenting Yoga - A Crime against Humanity,chandu vlogs,20150506,279.0,180,v1,chandu vlogs,3.0,https://www.youtube.com/watch?v=yJmMYPRU_UI,"Patenting Yoga - A Crime against Humanity.
What's next; will we have to pay a toll to meditate? How can it be morally correct to gain a US patent on a 5,000 year old system founded in India? Who should have the right to claim Yoga?

What about the ""cultural heritage of the Indian people?"" It is obvious to see, Yoga is definitely part of the heritage of Indian culture.

Most of us believe that the theft of intellectual property is wrong, but let us combine this wrong, with theft of someone else's cultural heritage for profit.

According to the Times of India, ""The US Patent and Trademark office has reportedly issued 150 Yoga-related copyrights, 134 trademarks on Yoga accessories, and 2,315 Yoga trademarks.""

As a result, the Indian government has organized a group to gather Sanskrit and Tamil texts, which will catalog Yogic techniques and Ayurvedic medicine in multiple languages, to prevent patents of Yoga and Ayurveda. This action would make information about Yoga, and Ayurveda, more accessible to patent offices around the world.

What can happen if corporations buy up every Yoga technique? It seems silly to think about, but would we be obligated to pay royalties, or negotiate rights, to perform an Asana or Pranayama sequence?

One Yoga teacher, Bikram Choudhary, copyrighted a 26 Yoga posture (Asana) sequence, which he claimed as his own. Yet, most ""hot Yoga"" teachers, and hot Yoga studios, around the world, perform the same sequence, without paying him a dime. How do you police an Asana sequence?

Consider this: If you buy the patent to Brahmari Pranayama, how do you manage to keep track of who is performing it in every corner of the earth? The idea is ludicrous, and the patent is not really enforceable.

Yoga is a complex subject and some people are still trying to grasp what Yoga is. Some people think Yoga is exercise. I suppose you could patent an exercise, but it has never been a successful business strategy to patent an exercise.

Every time you trademark an exercise, another person will label it as something similar, but not the same. You cannot stop everyone in the world from doing push-ups because you bought the trademark and patent.

However, Yoga is not an exercise. Yoga is the unity of mental, physical, spiritual, and emotional health, for the improvement of all mankind. Yoga is a philosophy, a science, a health maintenance system, and the ""Mother of all self-improvement systems."" Yoga is just too vast a subject to try to own it.

The purchasing of Yoga patents is a lesson in futility. Should we buy patents for mantras, breathing, good posture, and eating right? Those are also valuable components of Yoga, but one component of Yoga is not all of Yoga. Yoga is composed of many parts.

Maharishi Patanjali wrote that Yoga is composed of eight limbs in his Yoga Sutras. There are also many more ""smaller limbs,"" and many styles of Yoga.

According to Swami Ramdev, ""Yoga can't be owned and run like a company. Since there are attempts to patent this tradition (of Yoga) in America, the Centre and Yoga organizations should take measures to prevent it.""",True,1989.0,transcript_available,4
gSpwZOzqbWI,ヨガ初心者さんのための15分ジェントルヨガ    |     Wellness To Go by Arisa,Wellness To Go ヨガ&瞑想,20160218,1121.0,2703091,v1,Wellness To Go ヨガ&瞑想,26073.0,https://www.youtube.com/watch?v=gSpwZOzqbWI,"ヨガ初心者の方へ。体が硬くても、ヨガが初めてでも大丈夫。15分で全身をやさしくほぐすジェントルヨガです。
難しいポーズは一切なし。呼吸に合わせてゆっくり動くだけで、体の緊張がほぐれ、心も落ち着いてきます。
肩こり・腰のだるさが気になる方、久しぶりに体を動かしたい方にもぴったりの15分です。
ヨガ初心者の最初の一歩に、ぜひ一緒にやりましょう。

✨ 【無料】30日朝ヨガチャレンジ「Unleash」
一緒に30日間、毎朝10分やってみませんか？
■ https://wtg.wellness-to-go.com/30days

▶ 一緒にどうぞ
10分朝ヨガ 時間がない朝にクイック朝ヨガ
▶ https://youtu.be/BEBtUZcV5EQ
10分夜ヨガ☆寝る前のリラックスヨガで、1日をリセットしていこう
▶ https://youtu.be/SN-DTk_YBHg
頭すっきり！簡単マインドフルネス瞑想10分 初心者むけ
▶ https://youtu.be/jmj33I-xvqg

📩 毎週日曜日、あなたへニュースレターを書いています
ストレス、感情、マインドセット、人間関係——
読んでもらえたら嬉しいな。
■ https://wtg.wellness-to-go.com/news-letter

🧘 毎週日曜朝 9:15 に、ライブヨガをしています。よかったら一緒にどうぞ。
■ https://www.wellness-to-go.com/liveyoga/

👩 Arisaについて
Arisaはもともと眼科医として働いていました。
カナダ・バンクーバーへの移住をきっかけに、ヨガと瞑想と出会い、
人生の方向が大きく変わりました。
現在はYouTubeを通じて、19万人以上の方とウェルネスの時間を共にしています。
▶ 詳しくはこちら → https://www.wellness-to-go.com/about/

ポッドキャストでも話しています。
https://open.spotify.com/show/4duPlX0UVWrLJJrHE4W0gP?si=7fee8a3b0f4a42b6

Instagramはこちら → https://www.instagram.com/arisakubota/

#ヨガ初心者 #ジェントルヨガ #リラックス",True,6367.0,transcript_available,6
